,currency_change,market_cap,name,price,supply,symbol,volume
2743,-0.14,3099173.32527,Plair,0.000156062741492,19858508800.0,PLA,45130.3625707
2744,-0.20,3094460.77483,Global Crypto...,0.00248434756929,1245582869.76,GCC,758.312111855
2745,0.03,3088184.19874,PIBBLE,0.000510554391648,6048687954.23,PIB,218968.38788
2746,-2.18,3066379.74395,Cloudbric,0.00783661115864,391289000.038,CLB,193729.068735
2747,2.01,3064994.69669,FansTime,0.00107543673568,2850000000.0,FTI,197774.714432
2748,0.19,3033733.95539,Flash,0.00337081550599,900000000.0,FLASH,7355.17680812
2749,-0.30,3023651.47241,Consensus,0.00185813222335,1627253127.85,SEN,38306.2827102
2750,-0.11,3022741.04319,GET Protocol,0.265426120111,11388257.6512,GET,882.045429227
2751,-0.42,3011467.4723,YEE,0.00220585078469,1365218125.0,YEE,232612.741631
2752,-1.30,3008154.57776,Change,0.0949734219666,31673646.3263,CAG,54743.3194839
2753,-3.84,3000657.37296,PACcoin,0.000487118126159,6160019945.52,$PAC,6822.77977664
2754,1.77,2999344.292,VINchain,0.00624721659139,480108901.0,VIN,465042.03574
2755,0.87,2968329.42801,Opacity,0.0346742806781,85606085.2587,OPQ,59552.9111713
2756,-0.33,2951919.57759,Radium,0.828658996062,3562285.07941,RADS,3924.07435222
2757,-0.61,2939558.19645,NANJCOIN,0.00015182186572,19361889557.3,NANJ,6349.95649851
2758,-1.10,2935475.15296,Semux,0.283456136683,10356012.0,SEM,57915.2830065
2759,-0.62,2915316.82877,Covesting,0.161962046043,18000000.0,COV,3116.06994903
2760,-0.30,2914172.44585,Bean Cash,0.00111290992526,2618516000.0,BITB,5769.76826148
2761,0.31,2906372.16856,Etheroll,0.415099801053,7001622.64879,DICE,13288.1477798
2762,0.71,2892399.73606,HashCoin,0.000224846056761,12863911325.5,HSC,20158.3213925
2763,-1.90,2843957.01465,BitMart Token,0.0225393730886,126177290.001,BMX,200405.354705
2764,-2.86,2839700.03348,Xaurum,0.032750295894,86707614.5714,XAUR,9100.51531851
2765,0.31,2836563.93045,ION,0.20428629254,13885238.6774,ION,63943.1685817
2766,0.17,2797447.4442,ADAMANT Messe...,0.0344465610522,81211225.7,ADM,71189.5434733
2767,-0.73,2786323.30246,Rotharium,0.829937160049,3357270.20862,RTH,5120.88852098
2768,2.59,2772748.58169,Myriad,0.00167088030124,1659453750.0,XMY,6291.05246176
2769,-0.48,2760669.39761,ContentBox,0.00448541940373,615476313.165,BOX,724192.646336
2770,0.60,2727172.70594,SUQA,0.00456794388799,597024125.692,SUQA,9723.91771502
2771,18.18,2719274.40434,Zeusshield,0.00235808475802,1153170765.0,ZSC,100264.674408
2772,-0.69,2717491.03124,XEL,0.0296422490111,91676277.0,XEL,1686.42675158
2773,-0.36,2702586.32508,Liquidity Net...,0.0626546548782,43134645.4679,LQD,175563.871753
2774,-0.25,2698468.8022,Blackmoon,0.12297885155,21942543.5202,BMC,87885.7085836
2775,-1.23,2674744.64953,Business Cred...,0.00412297335522,648741677.204,BCAC,101249.849247
2776,-0.18,2643325.62676,Sakura Bloom,0.00102336861924,2582965294.29,SKB,36476.8229829
2777,-0.53,2641507.91552,Moneytoken,0.000280107462537,9430337526.88,IMT,86908.0355073
2778,-0.36,2633971.60197,Decision Token,0.0822447927393,32025998.4158,HST,195464.255925
2779,2.28,2622352.78813,ATC Coin,0.00866932047927,302486543.714,ATCC,74826.3087577
2780,-0.19,2621665.49048,PAL Network,0.00597838474418,438524050.0,PAL,137021.815302
2781,-1.31,2612671.6251,Medicalchain,0.00995912764648,262339405.402,MTN,697035.665501
2782,-0.30,2594772.69191,MonetaryUnit,0.0166253650616,156073125.751,MUE,4963.36801367
2783,1.21,2576122.27332,Switcheo,0.004928541279,522694673.228,SWTH,17265.6347857
2784,-0.51,2568449.0074,SolarCoin,0.0494700068479,51919317.8059,SLR,2079.59000376
2785,-0.20,2561254.98751,Dynamic,0.182567880782,14029055.804,DYN,11655.4214418
2786,-0.01,2541696.22172,Lisk Machine ...,0.0211808018477,120000000.0,LML,632.479679985
2787,-0.45,2534101.29954,Ultiledger,0.00710269723885,356780137.787,ULT,1095.72317874
2788,3.57,2533755.85157,Trinity Netwo...,0.00760126756231,333333333.0,TNC,184983.060816
2789,-5.89,2529761.15464,Breezecoin,0.0620172410146,40791256.0,BRZC,2904.25196547
2790,-0.57,2522540.34333,Morpheus Labs,0.0122705207337,205577285.437,MITX,28491.4438266
2791,-0.35,2513399.95064,Howdoo,0.0150042784239,167512217.491,UDOO,2351.66988129
2792,-0.02,2510059.18055,Vexanium,0.00522512483829,480382624.0,VEX,199217.20373
2793,-0.30,2507879.21191,Sentinel,0.00125395841586,1999969999.15,SENT,5265.47985093
2794,-5.99,2490929.55089,FREE Coin,2.86307140128e-07,8.70020059499e+12,FREE,1457.27705331
2795,2.24,2489087.84092,AidCoin,0.054528340644,45647599.2396,AID,28042.1327792
2796,0.63,2485890.67878,eXPerience Chain,2.72902452332e-05,91090814961.0,XPC,13733.3924222
2797,1.59,2476142.29177,Noku,0.104140109343,23777027.9616,NOKU,2169.18871764
2798,-0.61,2474167.22203,Peculium,0.00121931055368,2029152634.3,PCL,42522.7457619
2799,0.32,2457337.94159,Bitcoin Interest,0.134083728361,18326891.5,BCI,69796.0626842
2800,-2.32,2455936.52978,Open Platform,0.00563140771809,436114139.257,OPEN,600106.408952
2801,-8.30,2401889.44618,CVCoin,0.193999740421,12380890.0,CVN,588293.314727
2802,-1.20,2393940.39695,Bitcoin Green,0.296776580665,8066473.41103,BITG,4457.80580762
2803,-0.22,2393685.40456,RevolutionVR,0.0113985019265,210000000.0,RVR,10534.9186823
2804,-0.35,2377961.11657,CEEK VR,0.00483372672094,491951914.921,CEEK,38820.892771
2805,0.53,2374875.66252,LIFE,0.000101306551548,23442468687.7,LIFE,13553.6196539
2806,-1.59,2374456.35656,Adshares,0.0781844687664,30369923.7716,ADS,79740.5532946
2807,1.36,2310464.75752,Brickblock,0.0307523666051,75131282.9736,BBK,20843.5176
2808,-0.66,2305459.70561,Coinsuper Eco...,0.0165121714769,139621836.464,CEN,339106.734656
2809,1.74,2300352.82888,Rapids,0.000231521255976,9935816990.9,RPD,15888.7256363
2810,-0.11,2292545.60446,ugChain,0.0040301972196,568842039.121,UGC,288711.028111
2811,-0.12,2290286.345,SophiaTX,0.00697276552672,328461689.444,SPHTX,92923.4690839
2812,-0.14,2275805.14798,Experience Po...,8.39483045552e-06,2.71096022729e+11,XP,8257.49175813
2813,-0.99,2273025.03735,aXpire,0.00799797718976,284199990.0,AXPR,4682.36288234
2814,-0.15,2266146.76808,Bitcoin Private,0.484747023379,4674906.0,BTCP,24115.5398343
2815,0.31,2260903.34047,Spectre.ai Ut...,0.0921705717383,24529557.5131,SXUT,33215.0092198
2816,0.03,2231545.99543,FuzeX,0.00281216062508,793534329.273,FXT,19313.7151951
2817,-0.35,2223399.08698,Zen Protocol,0.123396341512,18018354.9993,ZP,6300.83847839
2818,-0.50,2223055.75111,Rate3,0.00249955000366,889382387.974,RTE,252178.492058
2819,-0.50,2216611.12471,BitGuild PLAT,0.000735775828766,3012617482.19,PLAT,400517.228435
2820,-0.32,2210807.76939,MVL,0.000352257131221,6276119270.41,MVL,68183.3134036
2821,-0.34,2205296.25112,Cardstack,0.000927832496076,2376825839.2,CARD,149463.298546
2822,-0.33,2203696.94587,UpToken,0.0150383735531,146538250.17,UP,33090.5459767
2823,-3.24,2195237.86196,Vipstar Coin,6.31386426242e-05,34768531135.9,VIPS,1240757.7725
2824,-1.26,2181266.72201,BANKEX,0.0230320656164,94705649.0,BKX,201145.649169
2825,-0.29,2168531.22685,FarmaTrust,0.00361421871142,600000000.0,FTT,82218.3480654
2826,-0.50,2164348.11654,OracleChain,0.0721449372179,30000000.0,OCT,11623.2335291
2827,-0.53,2149537.97533,PlayChip,0.00145317654028,1479199474.91,PLA,113778.607412
2828,-0.98,2149081.08521,TRAXIA,0.00436491629008,492353333.35,TMT,47561.5628491
2829,1.21,2148496.9711,STK,0.00624615054093,343971371.971,STK,79510.3343329
2830,-0.72,2117529.03323,XinFin Network,0.000546356946331,3875724555.98,XDCE,153708.244491
2831,1.73,2114045.24576,Effect.AI,0.0102291591441,206668526.316,EFX,3106.17768192
2832,-2.59,2083151.03666,Constellation,0.00201131956768,1035713603.21,DAG,106851.450143
2833,-0.21,2081459.71749,SafeCoin,0.0750479545246,27735062.61,SAFE,4213.31706345
2834,-0.80,2075092.88987,SPINDLE,0.000658992444574,3148887224.67,SPD,21821.5417307
2835,0.38,2072860.88183,HyperSpace,0.0205786799644,100728564.0,AMP,2529.70471025
2836,-1.42,2068001.17224,Insureum,0.011651047982,177494863.589,ISR,31283.3307023
2837,-0.22,2062233.05692,NoLimitCoin,0.00979314419982,210579259.821,NLC2,40791.1178443
2838,-0.30,2033974.57726,Eligma Token,0.0145734124392,139567488.792,ELI,138468.055235
2839,-0.64,2025363.01142,HorusPay,0.00232037259873,872861114.0,HORUS,14389.3059189
2840,-0.28,2025266.74418,Humaniq,0.0109304454366,185286753.036,HMQ,92417.4913765
2841,-0.17,2007687.48454,DIMCOIN,0.000954912463584,2102483275.81,DIM,138628.084409
2842,0.09,2002806.37341,ZMINE,0.015087875857,132742765.939,ZMN,16919.2265517
2843,-1.17,1981105.1092,Datum,0.00198427467259,998402658.947,DAT,105896.321479
2844,-0.24,1966976.95054,NeuroChain,0.00582741323145,337538608.027,NCC,8895.4713527
2845,-0.28,1949195.62939,ShipChain,0.00826441593254,235854008.959,SHIP,2512.42565107
2846,-1.27,1947217.77423,The Abyss,0.00870056642145,223803564.033,ABYSS,275243.498897
2847,-0.48,1943213.48696,Olympus Labs,0.0504730775834,38500000.0,MOT,5640.64371223
2848,-0.87,1932879.73381,EchoLink,0.0048322506772,399995750.0,EKO,473150.373591
2849,-0.20,1932822.68085,ALQO,0.0336654446124,57412658.6801,XLQ,986.216372574
2850,-0.18,1928943.54152,Kleros,0.00858312969301,224736618.286,PNK,4969.84374364
2851,2.63,1921034.06188,Electrify.Asia,0.00362738613574,529591830.037,ELEC,18721.9694801
2852,0.05,1918789.54285,YGGDRASH,0.000390623747863,4912116975.35,YEED,245615.137706
2853,-0.30,1909839.63877,GoldCoin,0.0458412063321,41662072.0,GLC,3984.20137936
2854,0.68,1907143.2126,Footballcoin,0.00509032331959,374660526.033,XFC,5569.56658372
2855,-0.24,1901703.56078,Timicoin,0.00599623584473,317149560.162,TMC,8321.29537776
2856,0.17,1899049.79601,Sharder,0.00670372514459,283282765.187,SS,591164.187228
2857,-0.03,1877150.52198,Snetwork,0.0127738727102,146952342.846,SNET,227872.455531
2858,-3.02,1863689.32427,LUXCoin,0.350888443141,5311344.2768,LUX,2829.96840098
2859,15.02,1849481.6783,Qredit,0.00345390800839,535475083.24,XQR,109896.831498
2860,-6.62,1839092.45154,Nebula AI,0.00158176449184,1162684117.03,NBAI,832.279081749
2861,23.02,1834122.27881,TV-TWO,0.00437845204779,418897422.831,TTV,1243.08324636
2862,-0.76,1831156.89203,Omni,3.2581748503,562019.22124,OMNI,934.030828469
2863,-0.11,1818062.26213,DaTa eXchange,0.024577982983,73971174.2572,DTX,29859.6164984
2864,-0.21,1817399.95792,Zap,0.0138169325565,131534257.006,ZAP,7128.48062634
2865,-1.00,1813261.09559,SureRemit,0.00362652219117,500000000.0,RMT,9518.81745248
2866,-1.04,1809826.01903,Curecoin,0.0750665135074,24109632.0379,CURE,5598.59503466
2867,14.87,1809739.31455,LocalCoinSwap,0.034527361116,52414643.2296,LCS,38354.228574
2868,1.02,1792658.43171,Storiqa,0.00017889235904,10020877589.9,STQ,127943.794133
2869,-0.45,1775827.68002,VegaWallet Token,0.169266082179,10491337.9997,VGW,37536.5853167
2870,-0.35,1762727.81251,ValueCyberToken,0.0163462209784,107837023.3,VCT,116236.185505
2871,0.52,1759680.80826,Qbao,0.0269264427002,65351403.0,QBT,310816.326368
2872,-0.36,1758807.72113,TransferCoin,0.234283908161,7507164.0,TX,124165.231334
2873,0.48,1754717.06247,Quasarcoin,0.0104288211528,168256511.14,QAC,3149.76531703
2874,1.66,1750313.26702,Privatix,1.60081930174,1093385.90878,PRIX,1166.7417422
2875,-0.01,1739555.07042,Xriba,0.0199447072454,87218882.1331,XRA,3083.34417494
2876,-0.07,1728351.12941,Scanetchain,0.0046254611745,373660282.554,SWC,354819.00655
2877,-0.35,1726255.25799,Halo Platform,0.000440291267375,3920712005.67,HALO,1945.91316422
2878,-0.19,1716480.01244,MktCoin,0.00141912987258,1209529899.7,MLM,2726.48116615
2879,1.15,1715222.73906,EnergiToken,0.00092606943164,1852153500.0,ETK,65455.6035534
2880,-0.31,1710535.62894,DAO.Casino,0.0102261447747,167270820.688,BET,4047.31829765
2881,-0.15,1709951.29197,Masari,0.155401959865,11003408.7952,MSR,2539.38645844
2882,-1.64,1694234.84982,CanYaCoin,0.0339527665095,49899758.5173,CAN,8739.29327384
2883,1.48,1688240.98556,Matchpool,0.0225098798075,75000000.0,GUP,25268.4951176
2884,-0.20,1665844.63367,DubaiCoin,0.390752381969,4263172.051,DBIX,2112.70758245
2885,0.71,1660904.16465,Blockparty (B...,0.0710323448015,23382364.32,BOXX,139434.869481
2886,0.13,1658726.04357,Bitcoin Atom,0.0900554989349,18418931.25,BCA,59788.3730129
2887,-1.11,1657446.21906,SelfSell,0.00424986210016,390000000.0,SSC,1877682.26781
2888,-0.83,1651847.49993,Insights Network,0.0119539657464,138184058.326,INSTAR,123865.558371
2889,-0.35,1637704.10575,Ivy,0.0052182668726,313840619.066,IVY,655.603028158
2890,-0.06,1635349.57969,Chronobank,2.30294335607,710112.8108,TIME,76752.1654853
2891,-0.71,1629855.20951,Bodhi,0.0407463802377,40000000.0,BOT,10404.4175596
2892,0.01,1623966.8932,Ubex,0.00052511470527,3092594583.43,UBEX,261479.845126
2893,-0.83,1616359.8569,Hi Mutual Soc...,0.00399990066049,404100000.0,HMC,62542.601203
2894,-1.16,1604333.39253,WeTrust,0.0174104928786,92147500.0,TRST,3481.23708976
2895,-0.79,1601305.94519,Paypex,0.0234010634008,68428768.29,PAYX,28543.2546034
2896,-9.86,1598228.31459,RightMesh,0.0260927148479,61251898.2371,RMESH,49147.7389419
2897,1.10,1581334.55696,Stox,0.0301775329041,52401054.8506,STX,123288.764001
2898,2.47,1576931.05292,Aventus,0.262821842153,6000000.0,AVT,13378.1391639
2899,-0.37,1571669.55188,Digital Asset...,0.0681783396067,23052329.5367,DAGT,484279.090233
2900,0.99,1567014.09883,BitSend,0.0685362324853,22864024.5022,BSD,27929.0242257
2901,3.50,1563891.83289,Energo,0.00259619283083,602378919.746,TSL,107880.594323
2902,-0.21,1557915.39276,Upfiring,0.0721257126086,21600000.0058,UFR,10986.8292572
2903,0.40,1557840.2054,EXRNchain,1.68415157341e-05,92500000000.0,EXRN,31505.5031325
2904,2.98,1545559.90356,Gems ,0.00134070666678,1152794971.38,GEM,14474.4308188
2905,-3.93,1536193.21471,Friendz,0.00308620206792,497761708.698,FDZ,61900.4665041
2906,3.85,1533658.23642,Fountain,0.0364785332094,42042760.5357,FTN,133249.211757
2907,-6.47,1533004.85511,AICHAIN,0.00286507045145,535067071.156,AIT,193381.062727
2908,-0.18,1520378.78199,AIDUS TOKEN,0.00950236738741,160000000.0,AID,3396.98582625
2909,5.97,1517469.62288,Merculet,0.000506235090748,2997559139.25,MVP,110179.657111
2910,-0.30,1513754.52145,GeoCoin,0.475940948449,3180551.1301,GEO,1439.33442643
2911,-0.23,1507038.58162,ALIS,0.0387146166458,38926863.0864,ALIS,850.588509041
2912,-0.41,1500155.44498,Next.exchange,0.389836095822,3848169.68223,NEXT,18172.2397526
2913,0.39,1489403.82038,Bounty0x,0.00671413752224,221830996.974,BNTY,2822.80620099
2914,2.11,1486958.48546,Acute Angle C...,0.00594783394182,250000000.0,AAC,1595238.43285
2915,26.35,1479977.44966,Tokes,0.428271100363,3455702.35396,TKS,2570.59499072
2916,0.01,1467573.9579,Expanse,0.139831832744,10495278.0,EXP,11480.9193284
2917,8.46,1466367.31903,Rise,0.0107804058155,136021532.41,RISE,3641.51864964
2918,-0.24,1464526.90385,Pundi X NEM,0.00060147483547,2434893062.0,NPXSXEM,1161529.95607
2919,-7.42,1448696.16077,Tolar,0.00590952154292,245146100.281,TOL,265443.776486
2920,-0.30,1418299.97409,Circuits of V...,0.00141829997409,1000000000.0,COVAL,3496.25020241
2921,-0.22,1416459.98066,Skychain,0.189319857371,7481835.24078,SKCH,4837.87325577
2922,2.67,1411317.4938,Miners' Rewar...,0.14113174938,10000000.0,MRT,43369.0175206
2923,-2.22,1408374.34201,Cappasity,0.00265661260051,530139148.53,CAPP,11376.6291402
2924,0.45,1399156.8086,OKCash,0.0187923193217,74453652.2955,OK,34829.6139467
2925,0.32,1391513.0565,DATx,0.00100015130079,1391302551.33,DATX,193410.977682
2926,-0.31,1371580.69337,Hubii Network,0.0905762222638,15142833.9479,HBT,3236.10314122
2927,-0.20,1359448.15898,Musicoin,0.000912617474432,1489614430.0,MUSIC,2154.8709103
2928,-0.23,1359125.3867,Happycoin,0.0711889306479,19091807.8742,HPC,246334.877863
2929,-0.34,1354111.78182,Wixlar,0.0175094573887,77336022.0,WIX,6059.44014626
2930,-1.13,1345427.71871,Gentarium,0.41696965693,3226680.1585,GTM,2144.84403281
2931,-0.02,1340769.82296,Kuai Token,0.141360643439,9484746.18067,KT,4757101.33602
2932,-1.85,1335167.93308,Zilla,0.0222527988846,60000000.0,ZLA,216362.843571
2933,0.16,1328928.40373,PlayGame,0.00187149926663,710087589.894,PXG,161881.117654
2934,-0.36,1328480.36361,Pirl,0.0315613644077,42091981.4,PIRL,1829.91279823
2935,2.30,1324099.20554,SIBCoin,0.0757293281618,17484628.9764,SIB,8724.24461737
2936,-0.21,1323519.24478,indaHash,0.00330932546504,399936258.54,IDH,121666.19157
2937,-0.40,1319979.65458,TrustNote,0.00425799964115,309999945.004,TTT,108133.545593
2938,-0.32,1318770.373,MidasProtocol,0.0045910195753,287250000.0,MAS,49698.5833736
2939,1.37,1309515.84081,Flixxo,0.0164463125439,79623674.7487,FLIXX,1212.58021776
2940,-0.20,1302592.40093,Patientory,0.0186084628704,70000000.0,PTOY,5387.56359706
2941,-0.84,1300445.01852,adbank,0.00198870512205,653915456.9,ADB,41358.8798292
2942,8.06,1300420.38304,Lunes,0.00862756584528,150728537.615,LUNES,6287.35528812
2943,-0.19,1297205.11743,Bulwark,0.0733136037794,17693921.0536,BWK,4604.65324485
2944,-0.29,1293430.51584,Anoncoin,0.61290820309,2110316.862,ANC,2759.16375816
2945,-5.07,1292884.21577,Dovu,0.00323416156077,399758698.345,DOV,722.484618064
2946,2.87,1280339.27738,SRCOIN,0.000253429748907,5052048083.95,SRCOIN,11228.674733
2947,-0.25,1264872.86699,Hacken,0.236005057039,5359515.94793,HKN,2153.50117615
2948,-0.60,1264182.65152,ProChain,0.0255067094855,49562749.45,PRA,82343.9471637
2949,-0.06,1263744.50452,UNIVERSAL CASH,0.000142344424669,8878075186.0,UCASH,101311.616096
2950,0.84,1257117.20363,RED,0.00967013164381,130000009.3,RED,41056.0271038
2951,3.47,1247311.63923,eSDChain,0.00991967752338,125741147.965,SDA,22871.6383471
2952,-0.89,1242632.54305,Torque,0.000150775052559,8241632299.0,XTC,958.455568888
2953,-1.89,1239730.15188,TrueFlip,0.198443599718,6247267.0,TFL,18771.8542527
2954,-4.34,1235621.39507,CoinFi,0.00661969440271,186658374.224,COFI,56672.053924
2955,1.41,1227304.35026,Winco,0.00264959,463205382.819,WCO,24372.5539017
2956,-1.44,1225529.52162,WOLLO,0.0284626287052,43057496.0,WLO,5705.52199772
2957,-0.33,1204628.01559,HOQU,0.00752215432839,160144017.658,HQX,163230.814277
2958,0.14,1192704.19145,Novacoin,0.510628604578,2335756.7139,NVC,813.664053404
2959,-0.86,1190402.91415,OneLedger,0.00384865764237,309303405.178,OLT,176732.365924
2960,-0.27,1189725.63727,CashBet Coin,0.00796713135645,149329235.837,CBC,18003.9556093
2961,-0.31,1188426.39242,Kore,0.550806925653,2157609.74867,KORE,11711.1654294
2962,-4.61,1184807.02168,Oxycoin,0.00127826345229,926887974.118,OXY,7447.96244237
2963,2.72,1176435.77751,Blocktrade Token,0.0213031179089,55223642.9681,BTT,1156.33754438
2964,-0.43,1170859.59833,Nework,0.00793339635475,147586171.922,NKC,95687.4268863
2965,-0.85,1166192.70425,uPlexa,0.000892905330864,1306065339.67,UPX,80345.7017165
2966,-2.15,1164201.54635,POPCHAIN,0.00141484345493,822848310.389,PCH,148499.040747
2967,-2.77,1161640.2726,Uquid Coin,0.11616402726,10000000.0,UQC,557323.083064
2968,-0.06,1160920.59583,Rivetz,0.0442348683871,26244468.18,RVT,2266.25572359
2969,-22.41,1160463.3241,Espers,5.07009952236e-05,22888373669.6,ESP,2356.25363661
2970,-0.21,1159054.0176,Internxt,1.84090922777,629609.543,INXT,30062.9315461
2971,-1.62,1153953.14482,VouchForMe,0.00517036464975,223186027.097,IPL,63491.7888472
2972,-0.30,1138208.48149,RealTract,0.000103473498317,11000000000.0,RET,59290.2731401
2973,-0.20,1137331.12871,CargoX,0.00881164259722,129071409.35,CXO,7084.1351418
2974,0.01,1134691.07062,KARMA,0.000343946754864,3299031186.0,KARMA,25467680.6138
2975,-0.43,1133402.47355,Scorum Coins,0.0387288425309,29265074.799,SCR,11421.8334438
2976,-2.17,1126377.48734,Ink Protocol,0.00402488628443,279853244.973,XNK,4060.90360928
2977,6.49,1119474.71205,HOLD,0.00158830997935,704821304.783,HOLD,113971.976664
2978,0.73,1118370.78615,Silent Notary,1.33983922492e-05,83470521339.0,SNTR,40924.7704146
2979,0.17,1103732.5351,GoNetwork,0.0178036826189,61994619.8058,GOT,527489.905579
2980,0.45,1098282.61137,Swarm City,0.129622622186,8472923.88359,SWT,11266.0712934
2981,0.07,1087939.94305,Essentia,0.00135372818991,803662028.429,ESS,131829.85591
2982,-0.84,1087621.5739,Solaris,0.652460756941,1666953.24175,XLR,3218.50105784
2983,-2.01,1084389.29295,Giant,0.242482276887,4472035.26322,GIC,14900.620536
2984,0.93,1083987.14102,savedroid,0.000403218137691,2688339237.97,SVD,814.2773355
2985,-0.27,1077452.04724,Kryll,0.0747077754002,14422221.0,KRL,3256.25276228
2986,-0.30,1069573.72353,MyBit,0.00699925369083,152812538.419,MYB,4987.37848613
2987,-0.42,1054507.57672,Truegame,0.012770228899,82575464.0,TGAME,63464.817981
